match_id,date,team_id,opponent_name,opponent_id,team_season_id,team_img,opponent_season_id,opponent_img,location,result,orgId,nameOfficial,divisionRoman,athleticWebUrl,conferenceName,team_short,confAbbreviation,oppNameOfficial,oppDivision,oppConference,gender
5673088,09/28/2024,22,Bridgeport,74,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585730,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//74.gif,home,W 3-0,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
5674643,10/05/2024,22,Adelphi,3,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585654,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//3.gif,home,W 3-0,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
5675087,10/08/2024,22,Franklin Pierce,241,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585475,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//241.gif,away,W 3-0,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
5675343,10/11/2024,22,Roberts Wesleyan,30150,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585700,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30150.gif,home,W 3-0,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,Roberts Wesleyan University,II,East Coast Conference,M
5676027,10/12/2024,22,Saint Michael's,613,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585526,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//613.gif,home,W 3-0,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
5676211,10/15/2024,22,Southern N.H.,468,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585507,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//468.gif,away,W 3-1,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
5678219,10/26/2024,22,New Haven,470,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585508,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//470.gif,home,W 3-2,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
5678394,10/29/2024,22,Bentley,56,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585728,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//56.gif,home,W 3-2,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
5678741,11/01/2024,22,St. Anselm,593,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585522,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//593.gif,away,W 3-0,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
5679540,11/06/2024,22,Mercy,407,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585496,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//407.gif,home,W 3-0,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
5679800,11/08/2024,22,Southern Conn. St.,658,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585533,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//658.gif,away,W 3-0,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
5680371,11/12/2024,22,Assumption,36,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585662,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//36.gif,away,W 3-0,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
5680754,11/16/2024,22,Pace,533,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585513,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//533.gif,home,W 3-0,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
5835371,11/19/2024,22,Assumption,36,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585662,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//36.gif,home,W 3-0,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
5835848,11/22/2024,22,Adelphi,3,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585654,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//3.gif,home,W 3-1,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
5835847,11/23/2024,22,Bentley,56,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585728,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//56.gif,home,W 3-1,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
6058253,12/05/2024,22,Mercy,407,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585496,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//407.gif,away,W 3-0,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
6080806,12/06/2024,22,Georgian Court,9004,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585627,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//9004.gif,away,W 3-0,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
6080805,12/07/2024,22,Bentley,56,585659,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif,585728,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//56.gif,away,L 2-3,22,American International College,II,aicyellowjackets.com,East Coast Conference,American Int'l,ECC,,,,M
5667416,08/30/2024,966,Gwynedd Mercy,12399,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,585876,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//12399.gif,home,W 3-0,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5667693,08/31/2024,966,Elizabethtown,211,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,586021,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//211.gif,home,L 2-3,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,Elizabethtown College,III,Continental Volleyball Conference,M
5667973,08/31/2024,966,East. Mennonite,203,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,586020,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//203.gif,home,W 3-0,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,Eastern Mennonite University,III,Old Dominion Athletic Conf.,M
5668275,09/04/2024,966,Bryn Mawr,82,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,586164,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//82.gif,home,W 3-0,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5668987,09/06/2024,966,Salisbury,622,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,585806,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//622.gif,away,L 0-3,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5669075,09/07/2024,966,Stevenson,21852,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,585886,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//21852.gif,away,L 0-3,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,Stevenson University,III,Middle Atlantic Conferences,M
5669487,09/07/2024,966,Gallaudet,245,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,586033,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//245.gif,away,L 1-3,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,Gallaudet University,III,United East Conference,M
5669939,09/11/2024,966,Montclair St.,442,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,586096,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//442.gif,away,L 2-3,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5670794,09/14/2024,966,York (PA),815,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,585961,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//815.gif,home,W 3-0,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5671146,09/14/2024,966,Haverford,276,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,585989,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//276.gif,home,L 0-3,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5672225,09/21/2024,966,Wm. Paterson,787,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,585945,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//787.gif,away,L 1-3,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5672394,09/21/2024,966,Vassar,737,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,585921,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//737.gif,away,W 3-1,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,Vassar College,III,United Volleyball Conference,M
5672940,09/25/2024,966,King's (PA),336,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,586066,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//336.gif,away,W 3-1,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,King's College (Pennsylvania),III,Middle Atlantic Conferences,M
5673209,09/27/2024,966,Penn College,30190,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,586129,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30190.gif,home,W 3-0,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5673531,09/28/2024,966,Rutgers-Camden,588,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,585793,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//588.gif,away,W 3-1,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5673634,09/28/2024,966,Neumann,1254,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,585830,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1254.gif,away,W 3-1,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,Neumann University,III,United East Conference,M
5673990,10/01/2024,966,Stevens,679,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,585818,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//679.gif,home,L 0-3,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,Stevens Institute of Technology,III,Middle Atlantic Conferences,M
5674779,10/05/2024,966,Moravian,443,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,586097,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//443.gif,away,L 1-3,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5674831,10/05/2024,966,Susquehanna,685,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,585821,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//685.gif,away,L 0-3,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5675195,10/09/2024,966,Lebanon Valley,351,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,586071,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//351.gif,home,L 1-3,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5675557,10/11/2024,966,Albright,16,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,586137,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//16.gif,home,L 0-3,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5676313,10/16/2024,966,FDU-Florham,221,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,586028,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//221.gif,away,W 3-1,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5677009,10/19/2024,966,Brooklyn,79,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,586163,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//79.gif,home,W 3-0,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,Brooklyn College,III,City University of New York Athletic Conference,M
5677370,10/23/2024,966,Delaware Valley,179,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,586014,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//179.gif,away,W 3-1,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5678081,10/26/2024,966,Wilkes,784,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,585943,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//784.gif,away,W 3-1,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,Wilkes University,III,Continental Volleyball Conference,M
5678149,10/26/2024,966,Drew,190,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,586144,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//190.gif,away,W 3-0,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,Drew University,III,Continental Volleyball Conference,M
5678392,10/29/2024,966,Misericordia,16142,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,585881,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//16142.gif,home,L 0-3,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,Misericordia University,III,Middle Atlantic Conferences,M
5679169,11/02/2024,966,Penn St. Brandywine,30189,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,593679,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30189.gif,away,W 3-0,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5679262,11/02/2024,966,Lancaster Bible,30085,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,586117,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30085.gif,away,L 2-3,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,Lancaster Bible College,III,United East Conference,M
5679538,11/06/2024,966,DeSales,20,585967,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//966.gif,586140,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//20.gif,home,L 1-3,966,Arcadia University,III,www.arcadiaknights.com/,Middle Atlantic Conferences,Arcadia,,,,,M
5667377,08/30/2024,40,Concordia Wisconsin,1036,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585970,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1036.gif,away,W 3-0,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,Concordia University Wisconsin,III,Northern Athletics Collegiate Conference,M
5667739,08/31/2024,40,Macalester,376,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,586076,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//376.gif,away,L 1-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5667985,08/31/2024,40,St. Catherine,597,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585796,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//597.gif,away,L 0-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5669050,09/07/2024,40,Benedictine (IL),296,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,586051,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//296.gif,away,L 2-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,Benedictine University (Illinois),III,Northern Athletics Collegiate Conference,M
5669352,09/07/2024,40,Lake Forest,344,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,586069,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//344.gif,away,W 3-0,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5670409,09/13/2024,40,Greenville,1111,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585978,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1111.gif,home,W 3-1,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,Greenville University,III,Independent,M
5670567,09/13/2024,40,Buena Vista,84,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,586165,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//84.gif,home,L 1-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5670781,09/14/2024,40,DePauw,177,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,586013,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//177.gif,home,L 2-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5671585,09/18/2024,40,Millikin,424,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,586093,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//424.gif,away,L 1-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5672133,09/20/2024,40,Loras,364,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,586072,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//364.gif,away,W 3-2,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,Loras College,III,College Conference of Illinois & Wisconsin,M
5672128,09/20/2024,40,Grinnell,264,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,586038,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//264.gif,away,W 3-2,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5672934,09/25/2024,40,Wheaton (IL),778,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585938,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//778.gif,home,W 3-2,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5673120,09/27/2024,40,Wartburg,750,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585923,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//750.gif,away,L 1-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5673324,09/27/2024,40,Wis.-Platteville,800,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585950,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//800.gif,away,L 1-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5673970,10/01/2024,40,Monmouth (IL),438,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,586095,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//438.gif,home,W 3-1,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5674227,10/04/2024,40,Carroll (WI),120,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585908,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//120.gif,away,L 1-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5674392,10/04/2024,40,Dubuque,192,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,586017,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//192.gif,away,L 1-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5675062,10/08/2024,40,Elmhurst,212,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,586022,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//212.gif,away,L 2-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5675365,10/11/2024,40,Wis.-Stout,803,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585953,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//803.gif,away,L 0-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5675605,10/11/2024,40,Wis.-Stevens Point,802,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585952,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//802.gif,away,L 0-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,University of Wisconsin-Stevens Point,III,Wisconsin Intercollegiate Athletic Conference,M
5675650,10/12/2024,40,Wis.-Oshkosh,798,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585949,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//798.gif,away,L 0-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5675806,10/12/2024,40,Wis.-Eau Claire,793,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585947,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//793.gif,away,L 0-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5676359,10/17/2024,40,Webster,759,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585928,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//759.gif,home,W 3-0,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5677390,10/23/2024,40,Ill. Wesleyan,300,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,586053,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//300.gif,home,L 2-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,Illinois Wesleyan University,III,College Conference of Illinois & Wisconsin,M
5677745,10/25/2024,40,North Central (IL),492,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585759,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//492.gif,home,W 3-1,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,North Central College,III,College Conference of Illinois & Wisconsin,M
5677936,10/26/2024,40,Wis.-La Crosse,795,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585948,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//795.gif,home,W 3-2,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5678833,11/01/2024,40,North Park,496,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585760,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//496.gif,away,L 0-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,North Park University,III,College Conference of Illinois & Wisconsin,M
5679525,11/06/2024,40,Carthage,121,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585909,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//121.gif,home,L 0-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,Carthage College,III,College Conference of Illinois & Wisconsin,M
5679687,11/08/2024,40,Neb. Wesleyan,462,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585751,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//462.gif,home,L 1-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,,,,M
5810642,11/12/2024,40,Carthage,121,586147,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//40.gif,585909,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//121.gif,away,L 2-3,40,Augustana College (Illinois),III,www.athletics.augustana.edu/,College Conference of Illinois & Wisconsin,Augustana (IL),CCIW,Carthage College,III,College Conference of Illinois & Wisconsin,M
